X,Y,Operator,Opref,Sitengr,Antennaht,Transtype,Freqband,Anttype,Powerdbw,Maxpwrdbw,Maxpwrdbm,Sitelat,Sitelng,pcd_sector,geo_code
514421.3011,266466.163,Vodafone,273,TL1431066510,38,GSM,900,Macro,25.4,32,,52.284434,-0.324038,PE280,12
514421.3011,266466.163,Vodafone,273,TL1431066510,38,GSM,900,Macro,25.4,32,,52.284434,-0.324038,PE280,12
514421.3011,266466.163,Vodafone,273,TL1431066510,38,GSM,900,Macro,25.4,32,,52.284434,-0.324038,PE280,12
510121.7693,268396.4261,Vodafone,6046,TL1001168440,15,GSM,900,Macro,25.7,32,,52.302658,-0.38641,PE280,12
510121.7693,268396.4261,Vodafone,6046,TL1001168440,15,GSM,900,Macro,25.7,32,,52.302658,-0.38641,PE280,12
510121.7693,268396.4261,Vodafone,6046,TL1001168440,15,GSM,900,Macro,25.7,32,,52.302658,-0.38641,PE280,12
509320.6678,273587.0165,Vodafone,6196,TL0921073630,13.8,GSM,900,Macro,26.2,32,,52.349464,-0.396468,PE280,12
509320.6678,273587.0165,Vodafone,6196,TL0921073630,13.8,GSM,900,Macro,26.2,32,,52.349464,-0.396468,PE280,12
509320.6678,273587.0165,Vodafone,6196,TL0921073630,13.8,GSM,900,Macro,26.2,32,,52.349464,-0.396468,PE280,12
514511.3162,271906.8222,Vodafone,30277,TL1440071950,15,GSM,900,Macro,26.1,32,,52.333307,-0.32087,PE280,12
514511.3162,271906.8222,Vodafone,30277,TL1440071950,15,GSM,900,Macro,26.1,32,,52.333307,-0.32087,PE280,12
514511.3162,271906.8222,Vodafone,30277,TL1440071950,15,GSM,900,Macro,26.1,32,,52.333307,-0.32087,PE280,12
530231.3331,278707.5455,O2,1040,TL3011878750,29,GSM,900,Sectored,23.3,32,,52.39091,-0.087659,PE282,12
522440.3374,278232.5676,O2,10346,TL2232878275,20,UMTS,2100,Sectored,27.5,,65,52.388438,-0.202259,PE282,12
531113.4789,279307.5815,Orange,CAM0070,TL3100079350,17,GSM,1800,SECTOR,25.1,32,,52.396091,-0.074469,PE282,12
522412.3462,278257.4681,Orange,CAM0104,TL2230078300,20,GSM,1800,SECTOR,28,32,,52.388668,-0.202661,PE282,12
522412.3462,278257.4681,Orange,CAM0104,TL2230078300,20,UMTS,2100,SECTOR,27.8,,65,52.388668,-0.202661,PE282,12
522442.37,278227.4989,Three,PE0275,TL2233078270,19,UMTS,2100,Sectored,17.89,,65,52.388392,-0.202231,PE282,12
531113.4733,279297.5647,Three,PE0330,TL3100079340,19.35,UMTS,2100,Sectored,17.89,,65,52.396001,-0.074473,PE282,12
528262.1025,273783.9988,Three,PE0369,TL2814973827,31,UMTS,2100,Sectored,25.65,,65,52.347135,-0.118461,PE282,12
522442.37,278227.4989,T-Mobile,68757,TL2233078270,19.5,GSM,1800,SECTOR,30,32,,52.388392,-0.202231,PE282,12
522442.37,278227.4989,T-Mobile,68757,TL2233078270,19.5,GSM,1800,SECTOR,30,32,,52.388392,-0.202231,PE282,12
522442.37,278227.4989,T-Mobile,68757,TL2233078270,19.5,GSM,1800,SECTOR,30,32,,52.388392,-0.202231,PE282,12
528262.1025,273783.9988,T-Mobile,91771,TL2814973827,31,GSM,1800,SECTOR,30,32,,52.347135,-0.118461,PE282,12
528262.1025,273783.9988,T-Mobile,91771,TL2814973827,31,GSM,1800,SECTOR,30,32,,52.347135,-0.118461,PE282,12
528262.1025,273783.9988,T-Mobile,91771,TL2814973827,31,GSM,1800,SECTOR,30,32,,52.347135,-0.118461,PE282,12
531113.4733,279297.5647,T-Mobile,96345,TL3100079340,20,GSM,1800,SECTOR,30,32,,52.396001,-0.074473,PE282,12
531113.4733,279297.5647,T-Mobile,96345,TL3100079340,20,GSM,1800,SECTOR,30,32,,52.396001,-0.074473,PE282,12
531113.4733,279297.5647,T-Mobile,96345,TL3100079340,20,GSM,1800,SECTOR,30,32,,52.396001,-0.074473,PE282,12
528261.1008,273777.963,Vodafone,1291,TL2814873821,28,GSM,900,Macro,26.1,32,,52.347081,-0.118478,PE282,12
528261.1008,273777.963,Vodafone,1291,TL2814873821,28,GSM,900,Macro,26.1,32,,52.347081,-0.118478,PE282,12
528261.1008,273777.963,Vodafone,1291,TL2814873821,28,GSM,900,Macro,26.1,32,,52.347081,-0.118478,PE282,12
521712.2952,278357.5272,Vodafone,7927,TL2160078400,24,GSM,900,Macro,25.5,32,,52.389723,-0.212906,PE282,12
521712.2952,278357.5272,Vodafone,7927,TL2160078400,24,GSM,900,Macro,25.5,32,,52.389723,-0.212906,PE282,12
521712.2952,278357.5272,Vodafone,7927,TL2160078400,24,GSM,900,Macro,25.5,32,,52.389723,-0.212906,PE282,12
531113.4733,279297.5647,Vodafone,10996,TL3100079340,17,GSM,900,Macro,25.7,32,,52.396001,-0.074473,PE282,12
531113.4733,279297.5647,Vodafone,10996,TL3100079340,17,GSM,900,Macro,25,32,,52.396001,-0.074473,PE282,12
531113.4733,279297.5647,Vodafone,10996,TL3100079340,17,GSM,900,Macro,26.1,32,,52.396001,-0.074473,PE282,12
521671.2523,279888.7234,Vodafone,37351,TL2155979931,15,GSM,900,Macro,27.5,32,,52.403491,-0.212953,PE282,12
536269.0746,275183.0816,O2,3921,TL3615575226,18,GSM,900,Sectored,23.5,32,,52.357776,-0.000422,PE283,12
536114.0799,275157.0961,Orange,CAM0075,TL3600075200,27,GSM,1800,SECTOR,25.2,32,,52.357581,-0.002707,PE283,12
536114.0799,275157.0961,Orange,CAM0075,TL3600075200,27,UMTS,2100,SECTOR,28.7,,65,52.357581,-0.002707,PE283,12
536274.0761,275182.1069,Three,PE0344,TL3616075225,25.5,UMTS,2100,Sectored,17.89,,65,52.357766,-0.000349,PE283,12
536274.0761,275182.1069,T-Mobile,96280,TL3616075225,26,GSM,1800,SECTOR,26,32,,52.357766,-0.000349,PE283,12
536274.0761,275182.1069,T-Mobile,96280,TL3616075225,26,GSM,1800,SECTOR,26,32,,52.357766,-0.000349,PE283,12
536274.0761,275182.1069,T-Mobile,96280,TL3616075225,26,GSM,1800,SECTOR,30,32,,52.357766,-0.000349,PE283,12
536124.0526,275087.1408,Vodafone,11091,TL3601075130,28,GSM,900,Macro,25.1,32,,52.35695,-0.002589,PE283,12
536124.0526,275087.1408,Vodafone,11091,TL3601075130,28,GSM,900,Macro,25.1,32,,52.35695,-0.002589,PE283,12
536124.0526,275087.1408,Vodafone,11091,TL3601075130,28,GSM,900,Macro,25.5,32,,52.35695,-0.002589,PE283,12
519758.9903,276072.2435,O2,2932,TL1964776115,16.5,GSM,900,Sectored,24.5,32,,52.369618,-0.24241,PE284,12
520118.0453,271734.7285,O2,10297,TL2000671778,16.5,GSM,900,Sectored,24.5,32,,52.330563,-0.238689,PE284,12
518311.8361,272956.953,Orange,CAM0043,TL1820073000,21.5,GSM,1800,SECTOR,27.3,32,,52.341938,-0.264752,PE284,12
519712.0114,276057.3028,Orange,CAM0110,TL1960076100,24,GSM,1800,SECTOR,25.8,32,,52.369494,-0.243105,PE284,12
519712.0114,276057.3028,Orange,CAM0110,TL1960076100,24,UMTS,2100,SECTOR,28.8,,65,52.369494,-0.243105,PE284,12
519761.9856,270586.6332,Orange,CAM0111,TL1965070630,15,GSM,1800,SECTOR,28.5,32,,52.320324,-0.24432,PE284,12
519761.9856,270586.6332,Orange,CAM0111,TL1965070630,15,UMTS,2100,SECTOR,27.5,,65,52.320324,-0.24432,PE284,12
521922.2635,269906.5734,Orange,CAM0135,TL2181069950,21.4,GSM,1800,SECTOR,25.2,32,,52.313738,-0.212888,PE284,12
521922.2635,269906.5734,Orange,CAM0135,TL2181069950,21.4,UMTS,2100,SECTOR,26.9,,65,52.313738,-0.212888,PE284,12
521792.2501,274807.0982,Orange,CAM7112,TL2168074850,12,GSM,1800,SECTOR,23.3,32,,52.357802,-0.21302,PE284,12
521062.21,275507.2516,Orange,CAM7113,TL2095075550,10,GSM,1800,SECTOR,23.5,32,,52.364255,-0.223482,PE284,12
521062.21,275507.2516,Orange,CAM7113,TL2095075550,10,UMTS,2100,SECTOR,22.4,,65,52.364255,-0.223482,PE284,12
519557.9573,271723.8005,Three,PE0038,TL1944671767,14,UMTS,2100,Sectored,29.36,,65,52.330587,-0.246908,PE284,12
520784.1146,270197.5499,Three,PE0039,TL2067270241,25,UMTS,2100,Sectored,26.56,,65,52.316604,-0.229471,PE284,12
519735.9858,275945.2643,Three,PE0282,TL1962475988,13,UMTS,2100,Sectored,25.75,,65,52.368482,-0.242793,PE284,12
518271.8154,273056.9277,Three,PE0329,TL1816073100,19.5,UMTS,2100,Sectored,25.75,,65,52.342845,-0.265304,PE284,12
519751.9992,270531.639,T-Mobile,91718,TL1964070575,16,GSM,1800,SECTOR,27,32,,52.319832,-0.244486,PE284,12
519751.9992,270531.639,T-Mobile,91718,TL1964070575,16,GSM,1800,SECTOR,27,32,,52.319832,-0.244486,PE284,12
519751.9992,270531.639,T-Mobile,91718,TL1964070575,16,GSM,1800,SECTOR,27,32,,52.319832,-0.244486,PE284,12
518271.8154,273056.9277,T-Mobile,96341,TL1816073100,20,GSM,1800,SECTOR,26,32,,52.342845,-0.265304,PE284,12
518271.8154,273056.9277,T-Mobile,96341,TL1816073100,20,GSM,1800,SECTOR,26,32,,52.342845,-0.265304,PE284,12
518271.8154,273056.9277,T-Mobile,96341,TL1816073100,20,GSM,1800,SECTOR,26,32,,52.342845,-0.265304,PE284,12
519735.9858,275945.2643,T-Mobile,98970,TL1962475988,24,GSM,1800,SECTOR,26,32,,52.368482,-0.242793,PE284,12
519735.9858,275945.2643,T-Mobile,98970,TL1962475988,24,GSM,1800,SECTOR,26,32,,52.368482,-0.242793,PE284,12
519735.9858,275945.2643,T-Mobile,98970,TL1962475988,24,GSM,1800,SECTOR,26,32,,52.368482,-0.242793,PE284,12
519712.0114,276057.3028,Vodafone,36168,TL1960076100,22.8,GSM,900,Macro,24.6,32,,52.369494,-0.243105,PE284,12
519712.0114,276057.3028,Vodafone,36168,TL1960076100,22.8,GSM,900,Macro,24.6,32,,52.369494,-0.243105,PE284,12
519712.0114,276057.3028,Vodafone,36168,TL1960076100,22.8,GSM,900,Macro,24.6,32,,52.369494,-0.243105,PE284,12
517173.6905,280110.7974,O2,518,TL1706280153,40,GSM,900,Sectored,25.3,32,,52.406467,-0.278953,PE285,12
515938.5671,283632.1582,O2,5655,TL1582783674,15.2,GSM,900,Sectored,25.5,32,,52.438373,-0.295881,PE285,12
520228.0822,283031.0642,O2,31631,TL2011683073,19,GSM,900,Sectored,24,32,,52.432046,-0.233027,PE285,12
517173.6905,280110.7974,O2,54261,TL1706280153,40,UMTS,900,Sectored,26.3,32,,52.406467,-0.278953,PE285,12
515938.5671,283632.1582,O2,54417,TL1582783674,15.19,UMTS,900,Sectored,26.5,32,,52.438373,-0.295881,PE285,12
515938.5671,283632.1582,O2,5655,TL1582783674,15.19,GSM,1800,Sectored,28,32,,52.438373,-0.295881,PE285,12
520228.0822,283031.0642,O2,31631,TL2011683073,19,UMTS,2100,Sectored,27.29,,65,52.432046,-0.233027,PE285,12
517161.7169,280107.7303,Orange,CAM0040,TL1705080150,36.8,GSM,1800,SECTOR,27.1,32,,52.406442,-0.27913,PE285,12
510150.8174,280947.9208,Orange,CAM0146,TL1004080990,17,GSM,1800,SECTOR,28.1,32,,52.415447,-0.381869,PE285,12
516121.5593,283538.1017,Orange,CAM0148,TL1601083580,22.5,UMTS,2100,SECTOR,29.4,,65,52.437489,-0.293223,PE285,12
515930.5862,283659.1232,Three,PE0255,TL1581983701,15.3,UMTS,2100,Sectored,25.65,,65,52.438617,-0.295989,PE285,12
510162.8576,280929.8294,Three,PE0260,TL1005280972,14.8,UMTS,2100,Sectored,17.79,,65,52.415282,-0.381698,PE285,12
518551.8702,279100.61,Three,PE0279,TL1844079143,26,UMTS,2100,Sectored,25.65,,65,52.397093,-0.259061,PE285,12
519221.9735,282337.9614,Three,PE0353,TL1911082380,15,UMTS,2100,Sectored,18.7,,65,52.426038,-0.248065,PE285,12
515930.5862,283659.1232,T-Mobile,68271,TL1581983701,16,GSM,1800,SECTOR,27,32,,52.438617,-0.295989,PE285,12
515930.5862,283659.1232,T-Mobile,68271,TL1581983701,16,GSM,1800,SECTOR,27,32,,52.438617,-0.295989,PE285,12
515930.5862,283659.1232,T-Mobile,68271,TL1581983701,16,GSM,1800,SECTOR,27,32,,52.438617,-0.295989,PE285,12
510162.8576,280929.8294,T-Mobile,68318,TL1005280972,15.5,GSM,1800,SECTOR,30,32,,52.415282,-0.381698,PE285,12
510162.8576,280929.8294,T-Mobile,68318,TL1005280972,15.5,GSM,1800,SECTOR,30,32,,52.415282,-0.381698,PE285,12
510162.8576,280929.8294,T-Mobile,68318,TL1005280972,15.5,GSM,1800,SECTOR,30,32,,52.415282,-0.381698,PE285,12
518551.8702,279100.61,T-Mobile,69825,TL1844079143,14.3,GSM,1800,SECTOR,32,32,,52.397093,-0.259061,PE285,12
518551.8702,279100.61,T-Mobile,69825,TL1844079143,14.3,GSM,1800,SECTOR,32,32,,52.397093,-0.259061,PE285,12
518551.8702,279100.61,T-Mobile,69825,TL1844079143,14.3,GSM,1800,SECTOR,32,32,,52.397093,-0.259061,PE285,12
519221.9735,282337.9614,T-Mobile,96239,TL1911082380,15,GSM,1800,SECTOR,30,32,,52.426038,-0.248065,PE285,12
519221.9735,282337.9614,T-Mobile,96239,TL1911082380,15,GSM,1800,SECTOR,30,32,,52.426038,-0.248065,PE285,12
519221.9735,282337.9614,T-Mobile,96239,TL1911082380,15,GSM,1800,SECTOR,26,32,,52.426038,-0.248065,PE285,12
517167.6851,280105.758,Vodafone,1888,TL1705680148,33.65,GSM,900,Macro,25,32,,52.406423,-0.279043,PE285,12
517167.6851,280105.758,Vodafone,1888,TL1705680148,33.65,GSM,900,Macro,25,32,,52.406423,-0.279043,PE285,12
517167.6851,280105.758,Vodafone,1888,TL1705680148,33.65,GSM,900,Macro,25,32,,52.406423,-0.279043,PE285,12
514845.4373,286745.5766,Vodafone,6596,TL1473486787,15,GSM,900,Macro,25.5,32,,52.466581,-0.310884,PE285,12
514845.4373,286745.5766,Vodafone,6596,TL1473486787,15,GSM,900,Macro,25.5,32,,52.466581,-0.310884,PE285,12
514845.4373,286745.5766,Vodafone,6596,TL1473486787,15,GSM,900,Macro,25.5,32,,52.466581,-0.310884,PE285,12
530576.3606,268707.3736,O2,1039,TL3046368751,29,GSM,900,Sectored,24.3,32,,52.300975,-0.086476,PE289,12
530463.354,268656.4204,Orange,CAM0056,TL3035068700,15,GSM,1800,SECTOR,27.6,32,,52.300544,-0.088152,PE289,12
528978.1111,265230.915,Three,CB0336,TL2886565275,16,UMTS,2100,Sectored,25.65,,65,52.270115,-0.11123,PE289,12
530918.4126,268714.423,Three,PE0088,TL3080568758,18.3,UMTS,2100,Sectored,18.7,,65,52.300957,-0.08146,PE289,12
526354.8109,268365.338,Three,PE0321,TL2624268409,30,UMTS,2100,Sectored,25.75,,65,52.298888,-0.148479,PE289,12
531886.5265,267891.3256,Three,PE0372,TL3177367935,16,UMTS,2100,Sectored,17.79,,65,52.29333,-0.067593,PE289,12
531886.5265,267891.3256,T-Mobile,91770,TL3177367935,16,GSM,1800,SECTOR,26,32,,52.29333,-0.067593,PE289,12
531886.5265,267891.3256,T-Mobile,91770,TL3177367935,16,GSM,1800,SECTOR,30,32,,52.29333,-0.067593,PE289,12
531886.5265,267891.3256,T-Mobile,91770,TL3177367935,16,GSM,1800,SECTOR,26,32,,52.29333,-0.067593,PE289,12
528978.1111,265230.915,T-Mobile,91772,TL2886565275,16,GSM,1800,SECTOR,32,32,,52.270115,-0.11123,PE289,12
528978.1111,265230.915,T-Mobile,91772,TL2886565275,16,GSM,1800,SECTOR,30,32,,52.270115,-0.11123,PE289,12
528978.1111,265230.915,T-Mobile,91772,TL2886565275,16,GSM,1800,SECTOR,30,32,,52.270115,-0.11123,PE289,12
526354.8109,268365.338,T-Mobile,96383,TL2624268409,30,GSM,1800,SECTOR,26,32,,52.298888,-0.148479,PE289,12
526354.8109,268365.338,T-Mobile,96383,TL2624268409,30,GSM,1800,SECTOR,26,32,,52.298888,-0.148479,PE289,12
526354.8109,268365.338,T-Mobile,96383,TL2624268409,30,GSM,1800,SECTOR,26,32,,52.298888,-0.148479,PE289,12
524924.6778,272644.8728,O2,12195,TL2481272688,24.83,GSM,900,Omni,21,32,,52.337669,-0.167852,PE291,12
524924.6778,272644.8728,O2,12195,TL2481272688,24.9,UMTS,2100,Sectored,23,,65,52.337669,-0.167852,PE291,12
524912.6397,272756.8591,Orange,CAM0057,TL2480072800,21,GSM,1800,SECTOR,26.9,32,,52.338678,-0.167987,PE291,12
524912.6397,272756.8591,Orange,CAM0057,TL2480072800,21,UMTS,2100,SECTOR,29.2,,65,52.338678,-0.167987,PE291,12
524927.6258,272638.8265,Three,PE0374,TL2481572682,45.6,UMTS,2100,Sectored,25.65,,65,52.337614,-0.167811,PE291,12
524922.6705,272656.8412,T-Mobile,91759,TL2481072700,26,GSM,1800,SECTOR,27,32,,52.337777,-0.167877,PE291,12
524922.6705,272656.8412,T-Mobile,91759,TL2481072700,26,GSM,1800,SECTOR,27,32,,52.337777,-0.167877,PE291,12
524922.6705,272656.8412,T-Mobile,91759,TL2481072700,26,GSM,1800,SECTOR,27,32,,52.337777,-0.167877,PE291,12
524962.6302,272136.7959,Vodafone,47234,TL2485072180,10,UMTS,2100,Macro,28.1,,65,52.333095,-0.167484,PE291,12
524962.6302,272136.7959,Vodafone,47234,TL2485072180,10,UMTS,2100,Macro,28.1,,65,52.333095,-0.167484,PE291,12
526618.844,270223.5237,O2,41191,TL2650670267,14,GSM,900,Sectored,25.2,32,,52.315524,-0.143911,PE292,12
522930.3696,269258.5001,O2,33738,TL2281869302,19,UMTS,2100,Pico,27,,65,52.30769,-0.198344,PE292,12
525372.6934,269406.4698,Orange,CAM7056,TL2526069450,9,GSM,1800,OMNI,22.8,32,,52.308468,-0.162486,PE292,12
525439.6819,270759.6696,Three,PE0388,TL2532770803,17,UMTS,2100,Sectored,25.65,,65,52.320612,-0.161,PE292,12
525439.6819,270759.6696,T-Mobile,68479,TL2532770803,14,GSM,1800,SECTOR,27,32,,52.320612,-0.161,PE292,12
525439.6819,270759.6696,T-Mobile,68479,TL2532770803,14,GSM,1800,SECTOR,27,32,,52.320612,-0.161,PE292,12
525439.6819,270759.6696,T-Mobile,68479,TL2532770803,14,GSM,1800,SECTOR,27,32,,52.320612,-0.161,PE292,12
523751.512,271871.7921,O2,745,TL2363971915,30,GSM,900,Sectored,25.3,32,,52.330988,-0.185346,PE293,12
523751.512,271871.7921,O2,745,TL2363971915,30,GSM,1800,Sectored,26.5,32,,52.330988,-0.185346,PE293,12
523751.512,271871.7921,O2,745,TL2363971915,30.2,UMTS,2100,Sectored,27.5,,65,52.330988,-0.185346,PE293,12
523742.5016,271866.7808,Orange,CAM0162,TL2363071910,26,GSM,1800,SECTOR,29.6,32,,52.330945,-0.18548,PE293,12
523742.5016,271866.7808,Orange,CAM0162,TL2363071910,26,UMTS,2100,SECTOR,29.9,,65,52.330945,-0.18548,PE293,12
523747.4748,271858.7815,Three,PE0377,TL2363571902,27,UMTS,2100,Sectored,25.65,,65,52.330872,-0.18541,PE293,12
523747.4748,271858.7815,T-Mobile,91719,TL2363571902,27,GSM,1800,SECTOR,24,32,,52.330872,-0.18541,PE293,12
523747.4748,271858.7815,T-Mobile,91719,TL2363571902,27,GSM,1800,SECTOR,25,32,,52.330872,-0.18541,PE293,12
523747.4748,271858.7815,T-Mobile,91719,TL2363571902,24,GSM,1800,SECTOR,26,32,,52.330872,-0.18541,PE293,12
523762.5226,271886.7583,Vodafone,52194,TL2365071930,20.1,GSM,900,Macro,24.4,32,,52.33112,-0.185179,PE293,12
523762.5226,271886.7583,Vodafone,52194,TL2365071930,25.3,GSM,900,Macro,24.4,32,,52.33112,-0.185179,PE293,12
523762.5226,271886.7583,Vodafone,52194,TL2365071930,20.7,GSM,900,Macro,24.3,32,,52.33112,-0.185179,PE293,12
523012.4277,273557.0197,O2,3575,TL2290073600,8,GSM,900,Sectored,4.5,32,,52.346297,-0.19557,PE296,12
523010.438,273409.9587,O2,3576,TL2289873453,8,GSM,900,Sectored,-0.6,32,,52.344976,-0.195653,PE296,12
522802.4128,271799.7867,Vodafone,5776,TL2269071843,30,GSM,900,Macro,25.2,32,,52.330554,-0.199293,PE296,12
522802.4128,271799.7867,Vodafone,5776,TL2269071843,30,GSM,900,Macro,25.2,32,,52.330554,-0.199293,PE296,12
522802.4128,271799.7867,Vodafone,5776,TL2269071843,30,GSM,900,Macro,25.2,32,,52.330554,-0.199293,PE296,12
522802.4128,271799.7867,Vodafone,5776,TL2269071843,30,GSM,1800,Macro,23.9,32,,52.330554,-0.199293,PE296,12
522802.4128,271799.7867,Vodafone,5776,TL2269071843,30,GSM,1800,Macro,23.9,32,,52.330554,-0.199293,PE296,12
522802.4128,271799.7867,Vodafone,5776,TL2269071843,30,UMTS,2100,Macro,27.2,,65,52.330554,-0.199293,PE296,12
522802.4128,271799.7867,Vodafone,5776,TL2269071843,30,UMTS,2100,Macro,27.2,,65,52.330554,-0.199293,PE296,12
522802.4128,271799.7867,Vodafone,5776,TL2269071843,30,UMTS,2100,Macro,27.2,,65,52.330554,-0.199293,PE296,12
523592.4876,273426.9558,O2,5114,TL2348073470,16.5,GSM,900,Sectored,24.5,32,,52.344998,-0.187107,PE297,12
523592.4876,273426.9558,O2,5114,TL2348073470,16.5,GSM,1800,Sectored,24,32,,52.344998,-0.187107,PE297,12
523969.5556,274039.0466,O2,15880,TL2385774082,23.85,UMTS,2100,Sectored,27.29,,65,52.350413,-0.181349,PE297,12
523962.5673,274026.963,Orange,CAM0103,TL2385074070,15,GSM,1800,SECTOR,27.5,32,,52.350306,-0.181456,PE297,12
523602.4596,273436.9991,Orange,CAM0134,TL2349073480,28.5,GSM,1800,SECTOR,25.6,32,,52.345086,-0.186957,PE297,12
523602.4596,273436.9991,Orange,CAM0134,TL2349073480,28.5,UMTS,2100,SECTOR,27.9,,65,52.345086,-0.186957,PE297,12
523594.4695,273434.907,Three,PE0434,TL2348273478,28.85,UMTS,2100,Sectored,25.75,,65,52.345069,-0.187075,PE297,12
523594.4695,273434.907,T-Mobile,96240,TL2348273478,29.5,GSM,1800,SECTOR,26,32,,52.345069,-0.187075,PE297,12
523594.4695,273434.907,T-Mobile,96240,TL2348273478,29.5,GSM,1800,SECTOR,26,32,,52.345069,-0.187075,PE297,12
523594.4695,273434.907,T-Mobile,96240,TL2348273478,29.5,GSM,1800,SECTOR,26,32,,52.345069,-0.187075,PE297,12
523594.4695,273434.907,T-Mobile,96240,TL2348273478,29.5,UMTS,2100,SECTOR,18,,65,52.345069,-0.187075,PE297,12
523594.4695,273434.907,T-Mobile,96240,TL2348273478,29.5,UMTS,2100,SECTOR,18,,65,52.345069,-0.187075,PE297,12
523594.4695,273434.907,T-Mobile,96240,TL2348273478,29.5,UMTS,2100,SECTOR,18,,65,52.345069,-0.187075,PE297,12
523963.552,274042.0118,Vodafone,37255,TL2385174085,23.5,GSM,900,Macro,27.5,32,,52.350441,-0.181436,PE297,12
523963.552,274042.0118,Vodafone,37255,TL2385174085,23.5,GSM,900,Macro,27.5,32,,52.350441,-0.181436,PE297,12
523963.552,274042.0118,Vodafone,37255,TL2385174085,23.5,UMTS,2100,Macro,27.7,,65,52.350441,-0.181436,PE297,12
523963.552,274042.0118,Vodafone,37255,TL2385174085,22.4,UMTS,2100,Macro,28.4,,65,52.350441,-0.181436,PE297,12
523963.552,274042.0118,Vodafone,37255,TL2385174085,22.4,UMTS,2100,Macro,28.4,,65,52.350441,-0.181436,PE297,12
523592.4876,273426.9558,Vodafone,72074,TL2348073470,13.6,UMTS,2100,Macro,29.8,,65,52.344998,-0.187107,PE297,12
523592.4876,273426.9558,Vodafone,72074,TL2348073470,13.6,UMTS,2100,Macro,29.8,,65,52.344998,-0.187107,PE297,12
523592.4876,273426.9558,Vodafone,72074,TL2348073470,13.6,UMTS,2100,Macro,29.8,,65,52.344998,-0.187107,PE297,12
527247.0579,296584.6688,O2,3924,TL2713496625,20.5,GSM,900,Sectored,23,32,,52.55224,-0.124671,PE7 1,12
527109.0023,297681.8023,O2,37284,TL2699697722,11.5,GSM,900,Sectored,25,32,,52.56213,-0.126286,PE7 1,12
527247.0579,296584.6688,O2,3924,TL2713496625,20.5,UMTS,2100,Sectored,27.89,,65,52.55224,-0.124671,PE7 1,12
527109.0023,297681.8023,O2,37284,TL2699697722,11.5,UMTS,2100,Sectored,27.5,,65,52.56213,-0.126286,PE7 1,12
526062.919,297579.7327,Orange,CAM7064,TL2595097620,26.5,GSM,1800,OMNI,28.1,32,,52.561456,-0.141748,PE7 1,12
527247.0579,296584.6688,Three,PE0338,TL2713496625,24.35,UMTS,2100,Sectored,17.89,,65,52.55224,-0.124671,PE7 1,12
527247.0579,296584.6688,T-Mobile,96294,TL2713496625,25,GSM,1800,SECTOR,26,32,,52.55224,-0.124671,PE7 1,12
527247.0579,296584.6688,T-Mobile,96294,TL2713496625,25,GSM,1800,SECTOR,26,32,,52.55224,-0.124671,PE7 1,12
527247.0579,296584.6688,T-Mobile,96294,TL2713496625,25,GSM,1800,SECTOR,26,32,,52.55224,-0.124671,PE7 1,12
527247.0579,296584.6688,T-Mobile,96294,TL2713496625,24.6,UMTS,2100,SECTOR,15,,65,52.55224,-0.124671,PE7 1,12
527247.0579,296584.6688,T-Mobile,96294,TL2713496625,24.6,UMTS,2100,SECTOR,15,,65,52.55224,-0.124671,PE7 1,12
527247.0579,296584.6688,T-Mobile,96294,TL2713496625,24.6,UMTS,2100,SECTOR,15,,65,52.55224,-0.124671,PE7 1,12
527656.0652,297609.786,Vodafone,50876,TL2754397650,10,UMTS,2100,Macro,27.2,,65,52.561355,-0.118248,PE7 1,12
527656.0652,297609.786,Vodafone,50876,TL2754397650,10,UMTS,2100,Macro,27.2,,65,52.561355,-0.118248,PE7 1,12
527656.0652,297609.786,Vodafone,50876,TL2754397650,10,UMTS,2100,Macro,27.2,,65,52.561355,-0.118248,PE7 1,12
526035.8649,297526.7271,Vodafone,50877,TL2592397567,19.5,UMTS,2100,Macro,28.8,,65,52.560986,-0.142167,PE7 1,12
526035.8649,297526.7271,Vodafone,50877,TL2592397567,19.5,UMTS,2100,Macro,27.8,,65,52.560986,-0.142167,PE7 1,12
526035.8649,297526.7271,Vodafone,50877,TL2592397567,19.5,UMTS,2100,Macro,28.5,,65,52.560986,-0.142167,PE7 1,12
527463.06,296209.5426,Orange,CAM0013,TL2735096250,20,GSM,1800,SECTOR,26.4,32,,52.548819,-0.121631,PE7 2,12
527463.06,296209.5426,Orange,CAM0013,TL2735096250,20,UMTS,2100,SECTOR,29.2,,65,52.548819,-0.121631,PE7 2,12
529243.2879,297959.7396,Orange,CAM0089,TL2913098000,15,GSM,1800,SECTOR,27.9,32,,52.564125,-0.094711,PE7 2,12
529243.2879,297959.7396,Orange,CAM0089,TL2913098000,15,UMTS,2100,SECTOR,29.2,,65,52.564125,-0.094711,PE7 2,12
529722.3289,297309.7418,Three,PE0286,TL2960997350,15.3,UMTS,2100,Sectored,17.79,,65,52.558171,-0.087902,PE7 2,12
529722.3289,297309.7418,T-Mobile,98735,TL2960997350,16,GSM,1800,SECTOR,30,32,,52.558171,-0.087902,PE7 2,12
529722.3289,297309.7418,T-Mobile,98735,TL2960997350,16,GSM,1800,SECTOR,30,32,,52.558171,-0.087902,PE7 2,12
529722.3289,297309.7418,T-Mobile,98735,TL2960997350,16,GSM,1800,SECTOR,26,32,,52.558171,-0.087902,PE7 2,12
