Operator,Anttype,Freqband,area_coverage_2016,pcd_sector,area_coverage_2015,name,geo_code,area_coverage_2014,Transtype,Sitengr
T-Mobile,SECTOR,2100,100.0,G415,0.0,GlasgowCity,00QS,100.0,UMTS,NS5752563840
Vodafone,Macro,2100,100.0,G420,100.0,GlasgowCity,00QS,100.0,UMTS,NS5965762459
T-Mobile,SECTOR,2100,100.0,G427,100.0,GlasgowCity,00QS,100.0,UMTS,NS5819063060
Vodafone,Macro,2100,100.0,G428,100.0,GlasgowCity,00QS,100.0,UMTS,NS5872661948
Vodafone,Macro,2100,100.0,G429,100.0,GlasgowCity,00QS,100.0,UMTS,NS5797461794
Three,Sectored,2100,100.0,G431,70.98981606,EastRenfrewshire,00QS,100.0,UMTS,NS5650361235
Vodafone,Macro,2100,100.0,G432,100.0,GlasgowCity,00QS,100.0,UMTS,NS5818260964
Vodafone,Macro,2100,100.0,G443,100.0,GlasgowCity,00QN,100.0,UMTS,NS5717559613
Vodafone,Macro,2100,100.0,G444,100.0,SouthLanarkshire,00QS,100.0,UMTS,NS5885761422
Vodafone,Macro,2100,100.0,G445,100.0,GlasgowCity,00QS,100.0,UMTS,NS5948760709
T-Mobile,SECTOR,2100,0.0,G450,0.0,GlasgowCity,00QS,0.0,UMTS,NS6055059130
Vodafone,Macro,2100,61.69914747,G459,0.0,GlasgowCity,00QS,32.55004058,UMTS,NS6010359032
Vodafone,Macro,2100,100.0,G466,100.0,EastRenfrewshire,00QN,100.0,UMTS,NS5632259423
Vodafone,Macro,2100,0.0,G467,0.0,GlasgowCity,00QN,0.0,UMTS,NS5606058780
Vodafone,Macro,2100,100.0,G468,100.0,GlasgowCity,00QS,100.0,UMTS,NS5399059130
Vodafone,Macro,2100,100.0,G49,100.0,GlasgowCity,00QS,100.0,UMTS,NS5886066520
Vodafone,Macro,2100,100.0,G50,100.0,GlasgowCity,00QS,100.0,UMTS,NS5895163074
Vodafone,Macro,1800,100.0,G511,100.0,GlasgowCity,00QS,100.0,GSM,NS5591064475
Vodafone,Macro,2100,100.0,G512,100.0,GlasgowCity,00QS,100.0,UMTS,NS5639564782
Airwave,Omni,400,100.0,G513,100.0,GlasgowCity,00QS,100.0,TETRA,NS5504064570
Vodafone,Macro,2100,0.0,G514,0.0,GlasgowCity,00QS,0.0,UMTS,NS5435064881
Vodafone,Macro,2100,0.0,G521,0.0,GlasgowCity,00QS,0.0,UMTS,NS5387563062
Vodafone,Macro,2100,100.0,G522,100.0,Renfrewshire,00QS,100.0,UMTS,NS5358063953
Vodafone,Macro,2100,100.0,G523,100.0,GlasgowCity,00QS,100.0,UMTS,NS5270963603
Vodafone,Macro,2100,100.0,G524,0.0,Renfrewshire,00QS,100.0,UMTS,NS5209465047
Vodafone,Macro,2100,100.0,G535,100.0,GlasgowCity,00QS,100.0,UMTS,NS5323261458
Vodafone,Macro,2100,100.0,G536,100.0,GlasgowCity,00QS,100.0,UMTS,NS5285861000
Vodafone,Macro,2100,0.0,G537,0.0,GlasgowCity,00QS,0.0,UMTS,NS5208462224
Vodafone,Macro,2100,0.0,G58,0.0,GlasgowCity,00QS,0.0,UMTS,NS5754664527
Vodafone,Macro,2100,100.0,G59,100.0,GlasgowCity,00QS,100.0,UMTS,NS5861664047
Vodafone,Macro,2100,100.0,G605,0.0,WestDunbartonshire,00QG,0.0,UMTS,NS4652073240
T-Mobile,SECTOR,2100,100.0,G611,100.0,EastDunbartonshire,00QL,100.0,UMTS,NS5319570988
Vodafone,Macro,2100,100.0,G612,100.0,EastDunbartonshire,00QL,100.0,UMTS,NS5448271760
Three,Sectored,2100,100.0,G613,100.0,EastDunbartonshire,00QL,100.0,UMTS,NS5542373152
Vodafone,Macro,2100,100.0,G614,100.0,EastDunbartonshire,00QL,100.0,UMTS,NS5286672197
Vodafone,Macro,2100,0.0,G626,0.0,GlasgowCity,00QL,0.0,UMTS,NS5568573855
Vodafone,Macro,2100,100.0,G627,0.0,EastDunbartonshire,00QL,100.0,UMTS,NS5485975492
T-Mobile,SECTOR,2100,0.0,G628,0.0,EastDunbartonshire,00QL,0.0,UMTS,NS5597574850
Vodafone,Macro,900,0.0,G630,0.0,ArgyllandBute,00RG,0.0,GSM,NS5976088970
Vodafone,Macro,900,0.0,G639,0.0,Stirling,00RG,0.0,GSM,NS5556079000
Vodafone,Macro,2100,0.0,G641,0.0,GlasgowCity,00QL,0.0,UMTS,NS6099469393
Vodafone,Macro,2100,0.0,G642,0.0,GlasgowCity,00QL,0.0,UMTS,NS6192571833
T-Mobile,SECTOR,2100,100.0,G643,100.0,EastDunbartonshire,00QL,100.0,UMTS,NS6054271557
Vodafone,Macro,900,0.0,G644,0.0,EastDunbartonshire,00QL,0.0,GSM,NS6083274240
T-Mobile,SECTOR,2100,0.0,G650,0.0,NorthLanarkshire,00QZ,0.0,UMTS,NS7200577819
Vodafone,Macro,900,77.52649449,G659,0.0,EastDunbartonshire,00QL,14.07929964,GSM,NS7176074960
Vodafone,Macro,2100,100.0,G661,0.0,EastDunbartonshire,00QL,100.0,UMTS,NS6489073150
Vodafone,Macro,2100,100.0,G662,100.0,EastDunbartonshire,00QL,100.0,UMTS,NS6585074220
Vodafone,Macro,900,100.0,G663,100.0,EastDunbartonshire,00QL,100.0,GSM,NS6949573611
Vodafone,Macro,900,100.0,G664,100.0,EastDunbartonshire,00QL,100.0,GSM,NS6550071991
T-Mobile,SECTOR,2100,0.0,G665,0.0,NorthLanarkshire,00QL,0.0,UMTS,NS6589771144
Vodafone,Macro,900,0.0,G667,0.0,EastDunbartonshire,00QL,0.0,GSM,NS6256077750
T-Mobile,SECTOR,1800,0.0,G668,0.0,NorthLanarkshire,00QL,0.0,GSM,NS6571077080
Vodafone,Macro,2100,100.0,G671,0.0,NorthLanarkshire,00QZ,0.0,UMTS,NS7600074580
Vodafone,Macro,2100,100.0,G672,100.0,NorthLanarkshire,00QZ,100.0,UMTS,NS7651573988
Vodafone,Macro,2100,0.0,G673,0.0,NorthLanarkshire,00QZ,0.0,UMTS,NS7808375072
Vodafone,Macro,2100,0.0,G674,0.0,NorthLanarkshire,00QZ,0.0,UMTS,NS7406073320
Vodafone,Macro,2100,3.972322217,G680,0.0,Falkirk,00QZ,0.0,UMTS,NS7403075358
Vodafone,Macro,2100,0.0,G689,0.0,NorthLanarkshire,00QZ,0.0,UMTS,NS7250072550
Three,Sectored,2100,0.0,G690,0.0,GlasgowCity,00QZ,0.0,UMTS,NS6912571190
Vodafone,Macro,2100,0.0,G696,0.0,GlasgowCity,00QS,0.0,UMTS,NS6683163870
Vodafone,Macro,2100,0.0,G697,0.0,GlasgowCity,00QS,0.0,UMTS,NS6648063330
Vodafone,Macro,2100,0.0,G698,0.0,NorthLanarkshire,00QZ,0.0,UMTS,NS7064567062
T-Mobile,SECTOR,1800,0.0,G699,0.0,NorthLanarkshire,00QZ,0.0,GSM,NS6887569350
Vodafone,Macro,2100,0.0,G715,0.0,SouthLanarkshire,00QZ,0.0,UMTS,NS6961062390
Vodafone,Macro,2100,100.0,G716,0.0,SouthLanarkshire,00QZ,0.0,UMTS,NS7035061414
Vodafone,Macro,900,0.0,G717,0.0,GlasgowCity,00RF,0.0,GSM,NS6971061070
Vodafone,Macro,2100,3.838642975,G718,0.0,NorthLanarkshire,00RF,0.0,UMTS,NS7055060060
Vodafone,Macro,2100,0.0,G720,0.0,SouthLanarkshire,00RF,0.0,UMTS,NS6853255805
,,,0.0,G726,0.0,SouthLanarkshire,,0.0,,
Vodafone,Macro,2100,0.0,G727,0.0,SouthLanarkshire,00RF,0.0,UMTS,NS6382560758
Vodafone,Macro,2100,0.0,G728,0.0,SouthLanarkshire,00RF,0.0,UMTS,NS6308059755
Vodafone,Macro,2100,0.0,G729,0.0,SouthLanarkshire,00RF,0.0,UMTS,NS6831559095
Vodafone,Macro,2100,0.0,G731,0.0,SouthLanarkshire,00RF,0.0,UMTS,NS6092062180
Vodafone,Macro,2100,100.0,G732,100.0,SouthLanarkshire,00RF,100.0,UMTS,NS6025861170
T-Mobile,SECTOR,2100,100.0,G733,100.0,SouthLanarkshire,00RF,63.91357649,UMTS,NS6161361616
Vodafone,Macro,2100,100.0,G734,100.0,GlasgowCity,00RF,100.0,UMTS,NS6163060300
Three,Sectored,2100,0.0,G735,0.0,SouthLanarkshire,00RF,0.0,UMTS,NS6234758953
Vodafone,Macro,2100,100.0,G741,0.0,SouthLanarkshire,00RF,0.0,UMTS,NS6325053980
T-Mobile,SECTOR,2100,0.0,G742,0.0,SouthLanarkshire,00RF,0.0,UMTS,NS6510954401
Vodafone,Macro,2100,100.0,G743,0.0,SouthLanarkshire,00RF,0.0,UMTS,NS6509055890
Vodafone,Macro,2100,0.0,G744,0.0,SouthLanarkshire,00RF,0.0,UMTS,NS6372454616
Vodafone,Macro,2100,0.0,G745,0.0,SouthLanarkshire,00RF,0.0,UMTS,NS5966054430
Vodafone,Macro,2100,0.0,G750,0.0,SouthLanarkshire,00RF,0.0,UMTS,NS6431552595
Vodafone,Macro,2100,100.0,G758,0.0,SouthLanarkshire,00RF,0.0,UMTS,NS6162052465
T-Mobile,SECTOR,2100,0.0,G759,0.0,SouthLanarkshire,00RF,0.0,UMTS,NS6278452832
Vodafone,Macro,900,2.729760084,G760,0.0,EastRenfrewshire,00QN,0.0,GSM,NS5368049580
Three,Sectored,2100,100.0,G767,100.0,EastRenfrewshire,00QN,100.0,UMTS,NS5651357240
Vodafone,Macro,2100,0.0,G768,0.0,SouthLanarkshire,00QN,0.0,UMTS,NS5758058320
T-Mobile,SECTOR,2100,0.0,G769,0.0,SouthLanarkshire,00RF,0.0,UMTS,NS6179855936
Vodafone,Macro,2100,100.0,G775,100.0,EastRenfrewshire,00QN,100.0,UMTS,NS5437056230
Vodafone,Macro,2100,0.0,G776,0.0,EastAyrshire,00QN,0.0,UMTS,NS5226556450
Vodafone,Macro,2100,100.0,G781,0.0,EastRenfrewshire,00QN,100.0,UMTS,NS5008258831
Three,Sectored,2100,100.0,G782,100.0,EastRenfrewshire,00QN,100.0,UMTS,NS5094657867
Vodafone,Macro,900,100.0,G783,0.0,EastRenfrewshire,00QN,0.0,GSM,NS4364056400
Airwave,Directional,400,0.0,G784,0.0,NorthAyrshire,00QN,0.0,TETRA,NS4055054495
Vodafone,Macro,2100,100.0,G811,100.0,WestDunbartonshire,00QG,100.0,UMTS,NS5007869578
Vodafone,Macro,2100,100.0,G812,100.0,WestDunbartonshire,00QG,100.0,UMTS,NS4922070615
Orange,SECTOR,2100,100.0,G813,100.0,WestDunbartonshire,00QG,100.0,UMTS,NS4960071190
Vodafone,Macro,2100,100.0,G814,100.0,WestDunbartonshire,00QG,100.0,UMTS,NS4785271119
Vodafone,Macro,2100,0.0,G815,0.0,WestDunbartonshire,00QG,0.0,UMTS,NS5074072470
Vodafone,Macro,2100,100.0,G816,100.0,WestDunbartonshire,00QG,100.0,UMTS,NS4919872443
Vodafone,Macro,2100,100.0,G821,100.0,WestDunbartonshire,00QG,100.0,UMTS,NS4081474668
Vodafone,Macro,2100,32.97510857,G822,0.0,WestDunbartonshire,00QG,0.0,UMTS,NS4087578725
Orange,OMNI,1800,100.0,G823,97.98634737,WestDunbartonshire,00QG,74.20615627,GSM,NS3937078210
NetworkRail,MACRO,900,100.0,G824,100.0,WestDunbartonshire,00QG,100.0,GSM,NS3898175948
Vodafone,Macro,2100,0.0,G825,0.0,ArgyllandBute,00QG,0.0,UMTS,NS3776175951
Vodafone,Macro,2100,100.0,G830,100.0,WestDunbartonshire,00QG,100.0,UMTS,NS3784079660
Vodafone,Macro,900,0.0,G837,0.0,Stirling,00QD,0.0,GSM,NN3193504550
Vodafone,Macro,2100,0.0,G838,0.0,Stirling,00QG,0.0,UMTS,NS4008181293
,,,0.0,G839,0.0,WestDunbartonshire,,0.0,,
Vodafone,Macro,2100,0.0,G840,0.0,ArgyllandBute,00QD,0.0,UMTS,NS2328587115
T-Mobile,SECTOR,1800,21.94835552,G847,16.85888178,ArgyllandBute,00QD,0.0,GSM,NS3149281227
Vodafone,Macro,900,0.0,G848,0.0,ArgyllandBute,00QD,0.0,GSM,NS2526088410
,,,0.0,G849,0.0,ArgyllandBute,,0.0,,
Orange,SECTOR,2100,100.0,GL102,0.0,GloucestershireCounty,23,0.0,UMTS,SO8009006100
Vodafone,Macro,2100,0.0,GL103,0.0,GloucestershireCounty,23,0.0,UMTS,SO8033703995
Vodafone,Macro,2100,100.0,GL11,0.0,GloucestershireCounty,23,0.0,UMTS,SO8356418252
T-Mobile,SECTOR,2100,0.0,GL114,0.0,GloucestershireCounty,23,0.0,UMTS,ST7545098230
Vodafone,Macro,2100,0.0,GL115,0.0,GloucestershireCounty,23,0.0,UMTS,ST7611998902
Vodafone,Macro,2100,0.0,GL116,0.0,Shropshire,23,0.0,UMTS,ST7320999606
Vodafone,Macro,2100,0.0,GL12,0.0,GloucestershireCounty,23,0.0,UMTS,SO8301518615
Vodafone,Macro,900,0.0,GL127,0.0,GloucestershireCounty,23,0.0,GSM,ST7555093530
Vodafone,Macro,900,0.0,GL128,0.0,GloucestershireCounty,00HD,0.0,GSM,ST7208089610
Vodafone,Macro,2100,100.0,GL13,0.0,GloucestershireCounty,23,0.0,UMTS,SO8430018700
Vodafone,Macro,2100,0.0,GL139,0.0,GloucestershireCounty,23,0.0,UMTS,ST7005095450
Vodafone,Macro,2100,100.0,GL14,100.0,GloucestershireCounty,23,0.0,UMTS,SO8341317076
T-Mobile,OMNI,1800,0.0,GL141,0.0,GloucestershireCounty,23,0.0,GSM,SO7308514410
Vodafone,Macro,2100,0.0,GL142,0.0,GloucestershireCounty,23,0.0,UMTS,SO6504714782
Orange,SECTOR,2100,0.0,GL143,0.0,GloucestershireCounty,23,0.0,UMTS,SO6503014800
Vodafone,Macro,2100,100.0,GL15,0.0,GloucestershireCounty,23,0.0,UMTS,SO8263917384
Vodafone,Macro,900,0.0,GL154,0.0,GloucestershireCounty,23,0.0,GSM,SO6675006370
Vodafone,Macro,900,0.0,GL155,0.0,GloucestershireCounty,23,0.0,GSM,SO6364703120
T-Mobile,SECTOR,1800,0.0,GL156,0.0,GloucestershireCounty,23,0.0,GSM,SO6006105694
Vodafone,Macro,900,0.0,GL167,0.0,GloucestershireCounty,23,0.0,GSM,SO5782012113
Vodafone,Macro,900,0.0,GL168,0.0,SirFynwy-Monmouthshire,23,0.0,GSM,SO5744808464
Vodafone,Macro,900,0.0,GL170,0.0,CountyofHerefordshire,23,0.0,GSM,SO7035019220
Vodafone,Macro,900,0.0,GL179,0.0,GloucestershireCounty,23,0.0,GSM,SO6003016340
Vodafone,Macro,900,0.0,GL181,0.0,CountyofHerefordshire,23,0.0,GSM,SO6952028675
O2,Sectored,900,0.0,GL182,0.0,CountyofHerefordshire,23,0.0,GSM,SO7085029820
Vodafone,Macro,900,0.0,GL193,0.0,GloucestershireCounty,23,0.0,GSM,SO7539132244
,,,0.0,GL194,0.0,GloucestershireCounty,,0.0,,
,,,100.0,GL20,0.0,GloucestershireCounty,,0.0,,
Three,Sectored,2100,100.0,GL205,0.0,GloucestershireCounty,23,0.0,UMTS,SO8956233240
Vodafone,Macro,900,0.0,GL206,0.0,GloucestershireCounty,47,0.0,GSM,SO8593034360
T-Mobile,SECTOR,1800,0.0,GL207,0.0,GloucestershireCounty,47,0.0,GSM,SO9328436284
Vodafone,Macro,900,0.0,GL208,0.0,WorcestershireCounty,23,0.0,GSM,SO9631033950
Vodafone,Macro,2100,100.0,GL22,0.0,GloucestershireCounty,23,0.0,UMTS,SO8150912765
,,,0.0,GL23,0.0,GloucestershireCounty,,0.0,,
,,,0.0,GL24,0.0,GloucestershireCounty,,0.0,,
Vodafone,Macro,2100,0.0,GL25,0.0,GloucestershireCounty,23,0.0,UMTS,SO8204817989
Three,Sectored,2100,0.0,GL27,0.0,GloucestershireCounty,23,0.0,UMTS,SO7806707900
Three,Sectored,2100,0.0,GL28,0.0,GloucestershireCounty,23,0.0,UMTS,SO7843118861
Three,Sectored,2100,0.0,GL29,0.0,GloucestershireCounty,23,0.0,UMTS,SO8403521071
Vodafone,Macro,2100,0.0,GL31,0.0,GloucestershireCounty,23,0.0,UMTS,SO8608020430
Vodafone,Macro,2100,0.0,GL32,0.0,GloucestershireCounty,23,0.0,UMTS,SO8816020667
T-Mobile,SECTOR,1800,7.515490315,GL33,0.0,GloucestershireCounty,23,0.0,GSM,SO8647218380
Vodafone,Macro,2100,0.0,GL34,0.0,GloucestershireCounty,23,0.0,UMTS,SO8855016590
Vodafone,Macro,2100,0.0,GL40,0.0,GloucestershireCounty,23,0.0,UMTS,SO8343615385
Vodafone,Macro,2100,0.0,GL43,0.0,GloucestershireCounty,23,0.0,UMTS,SO8586218695
Vodafone,Macro,2100,100.0,GL44,0.0,GloucestershireCounty,23,0.0,UMTS,SO8525717549
Three,Sectored,2100,100.0,GL45,47.37919738,GloucestershireCounty,23,0.0,UMTS,SO8558015234
Three,Sectored,2100,100.0,GL46,0.0,GloucestershireCounty,23,0.0,UMTS,SO8506315853
Vodafone,Macro,2100,0.0,GL48,0.0,GloucestershireCounty,23,0.0,UMTS,SO8604014930
Vodafone,Micro,900,100.0,GL501,0.0,GloucestershireCounty,23,0.0,GSM,SO9480022200
,,,100.0,GL502,0.0,GloucestershireCounty,,0.0,,
Three,Sectored,2100,100.0,GL503,100.0,GloucestershireCounty,23,0.0,UMTS,SO9446922876
Vodafone,Macro,2100,100.0,GL504,0.0,GloucestershireCounty,23,0.0,UMTS,SO9551224576
T-Mobile,SECTOR,1800,100.0,GL51,0.0,GloucestershireCounty,23,0.0,GSM,SO8565005180
Vodafone,Macro,2100,0.0,GL510,0.0,GloucestershireCounty,23,0.0,UMTS,SO9102621826
Vodafone,Macro,2100,100.0,GL513,0.0,GloucestershireCounty,23,0.0,UMTS,SO9376521658
Vodafone,Macro,2100,0.0,GL514,0.0,GloucestershireCounty,23,0.0,UMTS,SO8975020720
T-Mobile,SECTOR,1800,100.0,GL516,0.0,GloucestershireCounty,23,0.0,GSM,SO9096021660
Vodafone,Macro,2100,100.0,GL517,100.0,GloucestershireCounty,23,0.0,UMTS,SO9219422687
Vodafone,Macro,2100,100.0,GL518,0.0,GloucestershireCounty,23,0.0,UMTS,SO9342922504
Vodafone,Macro,900,0.0,GL519,0.0,GloucestershireCounty,23,0.0,GSM,SO9050525810
Vodafone,Macro,2100,0.0,GL52,0.0,GloucestershireCounty,23,0.0,UMTS,SO8598003710
Vodafone,Macro,2100,100.0,GL522,100.0,GloucestershireCounty,23,0.0,UMTS,SO9517322431
Vodafone,Macro,2100,0.0,GL523,0.0,GloucestershireCounty,23,0.0,UMTS,SO9761024300
Vodafone,Macro,2100,0.0,GL525,0.0,GloucestershireCounty,23,0.0,UMTS,SO9593923140
Vodafone,Macro,2100,0.0,GL526,0.0,GloucestershireCounty,23,0.0,UMTS,SO9598521854
O2,Sectored,900,0.0,GL527,0.0,GloucestershireCounty,23,0.0,GSM,SO9282927192
Three,Sectored,2100,0.0,GL528,0.0,GloucestershireCounty,23,0.0,UMTS,SO9511727571
Vodafone,Macro,900,0.0,GL529,0.0,GloucestershireCounty,23,0.0,GSM,SO9671027840
Vodafone,Macro,2100,100.0,GL53,0.0,GloucestershireCounty,23,0.0,UMTS,SO8362304637
Vodafone,Macro,2100,100.0,GL530,0.0,GloucestershireCounty,23,0.0,UMTS,SO9488220426
Vodafone,Macro,2100,100.0,GL537,0.0,GloucestershireCounty,23,0.0,UMTS,SO9489422000
,,,0.0,GL538,0.0,GloucestershireCounty,,0.0,,
Vodafone,Macro,2100,0.0,GL539,0.0,GloucestershireCounty,23,0.0,UMTS,SO9640018990
Three,Sectored,2100,100.0,GL54,0.0,GloucestershireCounty,23,0.0,UMTS,SO8297705530
Vodafone,Macro,900,0.0,GL541,0.0,GloucestershireCounty,23,0.0,GSM,SP2020322887
Orange,OMNI,1800,0.0,GL542,0.0,GloucestershireCounty,23,0.0,GSM,SP1695020850
Vodafone,Macro,900,0.0,GL543,0.0,GloucestershireCounty,23,0.0,GSM,SP1307017070
Vodafone,Macro,900,0.0,GL544,0.0,GloucestershireCounty,23,0.0,GSM,SO9936224810
Vodafone,Macro,900,0.0,GL545,0.0,GloucestershireCounty,23,0.0,GSM,SP0163028410
Three,Sectored,2100,0.0,GL55,0.0,GloucestershireCounty,23,0.0,UMTS,SO8362002030
Vodafone,Macro,900,0.0,GL556,0.0,GloucestershireCounty,44,0.0,GSM,SP1869042620
Vodafone,Macro,900,0.0,GL560,0.0,GloucestershireCounty,38,0.0,GSM,SP2718029100
Vodafone,Macro,900,0.0,GL569,0.0,GloucestershireCounty,23,0.0,GSM,SP2266034630
Vodafone,Macro,900,0.0,GL60,0.0,GloucestershireCounty,23,0.0,GSM,ST8491099080
Vodafone,Macro,900,0.0,GL66,0.0,GloucestershireCounty,23,0.0,GSM,SO8700011000
Vodafone,Micro,900,0.0,GL67,0.0,GloucestershireCounty,23,0.0,GSM,SO8899304454
Vodafone,Macro,900,0.0,GL68,0.0,GloucestershireCounty,23,0.0,GSM,SO8828901775
Orange,OMNI,1800,0.0,GL69,0.0,GloucestershireCounty,23,0.0,GSM,SO8650000500
Vodafone,Macro,2100,100.0,GL71,0.0,GloucestershireCounty,23,0.0,UMTS,SP0254001850
Orange,MICROCELL,1800,0.0,GL72,0.0,GloucestershireCounty,23,0.0,GSM,SP0205002670
Vodafone,Macro,900,0.0,GL73,0.0,GloucestershireCounty,38,0.0,GSM,SP2269003100
Vodafone,Macro,900,0.0,GL74,0.0,GloucestershireCounty,23,0.0,GSM,SP1413000650
Vodafone,Macro,900,0.0,GL75,0.0,GloucestershireCounty,23,0.0,GSM,SP0376202850
Vodafone,Macro,900,0.0,GL76,0.0,GloucestershireCounty,23,0.0,GSM,SO9385702345
Vodafone,Macro,900,0.0,GL77,0.0,GloucestershireCounty,23,0.0,GSM,SO9759509285
Vodafone,Macro,900,0.0,GL88,0.0,GloucestershireCounty,23,0.0,GSM,ST8809097560
T-Mobile,SECTOR,1800,0.0,GL91,0.0,GloucestershireCounty,23,0.0,GSM,ST7990087900
Vodafone,Macro,2100,0.0,GU101,0.0,SurreyCounty,43,0.0,UMTS,SU8822550015
Airwave,Omni,400,0.0,GU102,0.0,HampshireCounty,43,0.0,TETRA,SU8718038340
Vodafone,Macro,2100,0.0,GU103,0.0,SurreyCounty,43,0.0,UMTS,SU8424045200
Vodafone,Macro,2100,0.0,GU104,0.0,HampshireCounty,43,0.0,UMTS,SU8188044190
Vodafone,Macro,2100,0.0,GU105,0.0,SurreyCounty,43,0.0,UMTS,SU8208046100
Vodafone,Macro,2100,0.0,GU11,0.0,SurreyCounty,43,0.0,UMTS,SU9985050650
Vodafone,Macro,900,0.0,GU111,0.0,HampshireCounty,24,0.0,GSM,SU8491050793
Vodafone,Macro,2100,0.0,GU112,0.0,SurreyCounty,24,0.0,UMTS,SU8515052902
Vodafone,Macro,2100,100.0,GU113,100.0,HampshireCounty,24,0.0,UMTS,SU8592050288
Vodafone,Macro,2100,0.0,GU12,0.0,SurreyCounty,43,0.0,UMTS,TQ0168051270
T-Mobile,SECTOR,2100,100.0,GU124,100.0,HampshireCounty,43,0.0,UMTS,SU8822150181
Vodafone,Macro,2100,0.0,GU125,0.0,SurreyCounty,43,0.0,UMTS,SU8841053900
Vodafone,Macro,2100,0.0,GU126,0.0,SurreyCounty,43,0.0,UMTS,SU9128350872
Vodafone,Micro,900,0.0,GU13,0.0,SurreyCounty,43,0.0,GSM,SU9990049500
Vodafone,Macro,2100,100.0,GU14,100.0,SurreyCounty,43,100.0,UMTS,SU9906850418
Vodafone,Macro,2100,0.0,GU140,0.0,HampshireCounty,24,0.0,UMTS,SU8415654068
Vodafone,Macro,2100,0.0,GU146,0.0,HampshireCounty,24,0.0,UMTS,SU8733353501
Vodafone,Macro,2100,0.0,GU147,0.0,HampshireCounty,24,0.0,UMTS,SU8626554995
Vodafone,Macro,2100,100.0,GU148,0.0,HampshireCounty,43,0.0,UMTS,SU8783956640
Vodafone,Macro,2100,100.0,GU149,0.0,HampshireCounty,24,0.0,UMTS,SU8543057672
Vodafone,Macro,2100,100.0,GU151,0.0,SurreyCounty,43,0.0,UMTS,SU8911859574
Vodafone,Macro,2100,0.0,GU152,0.0,SurreyCounty,43,0.0,UMTS,SU8759060430
Vodafone,Macro,2100,100.0,GU153,0.0,SurreyCounty,43,0.0,UMTS,SU8598059540
Vodafone,Macro,2100,100.0,GU154,64.94408722,BracknellForest,43,3.440033548,UMTS,SU8904062750
Vodafone,Macro,2100,0.0,GU166,0.0,SurreyCounty,43,0.0,UMTS,SU8811455839
Vodafone,Macro,2100,0.0,GU167,0.0,HampshireCounty,43,0.0,UMTS,SU8935358025
Vodafone,Macro,2100,100.0,GU168,100.0,SurreyCounty,43,100.0,UMTS,SU8806559045
T-Mobile,SECTOR,2100,100.0,GU169,100.0,SurreyCounty,43,100.0,UMTS,SU8830557590
Three,Sectored,2100,0.0,GU170,0.0,HampshireCounty,24,0.0,UMTS,SU8419060089
Vodafone,Macro,2100,0.0,GU179,0.0,HampshireCounty,24,0.0,UMTS,SU8410556787
Vodafone,Macro,2100,0.0,GU185,0.0,SurreyCounty,43,0.0,UMTS,SU9027061450
Vodafone,Macro,2100,100.0,GU195,0.0,BracknellForest,43,0.0,UMTS,SU9064362342
Vodafone,Macro,2100,100.0,GU206,0.0,BracknellForest,43,0.0,UMTS,SU9427064260
Vodafone,Macro,2100,100.0,GU212,0.0,SurreyCounty,43,0.0,UMTS,SU9656558615
Three,Sectored,2100,100.0,GU213,100.0,SurreyCounty,43,100.0,UMTS,SU9905458585
Vodafone,Macro,2100,0.0,GU214,0.0,SurreyCounty,43,0.0,UMTS,SU9919259339
Vodafone,Macro,2100,100.0,GU215,100.0,SurreyCounty,43,100.0,UMTS,TQ0174959778
Vodafone,Micro,900,100.0,GU216,100.0,SurreyCounty,43,100.0,GSM,TQ0051758771
,,,100.0,GU217,0.0,SurreyCounty,,0.0,,
Vodafone,Macro,2100,100.0,GU218,100.0,SurreyCounty,43,100.0,UMTS,SU9764058040
Vodafone,Macro,2100,0.0,GU220,0.0,SurreyCounty,43,0.0,UMTS,SU9983555953
Vodafone,Macro,2100,15.68552671,GU227,0.0,SurreyCounty,43,0.0,UMTS,SU9993158114
Vodafone,Macro,2100,0.0,GU228,0.0,SurreyCounty,43,0.0,UMTS,TQ0257060020
Vodafone,Macro,2100,0.0,GU229,0.0,SurreyCounty,43,0.0,UMTS,TQ0052557265
Vodafone,Macro,2100,0.0,GU236,0.0,SurreyCounty,43,0.0,UMTS,TQ0544056024
Vodafone,Macro,2100,0.0,GU237,0.0,SurreyCounty,43,0.0,UMTS,TQ0416054460
Vodafone,Macro,2100,0.0,GU24,0.0,SurreyCounty,43,0.0,UMTS,SU9855949207
Vodafone,Macro,2100,0.0,GU240,0.0,SurreyCounty,43,0.0,UMTS,SU9588057015
Vodafone,Macro,2100,0.0,GU248,0.0,SurreyCounty,43,0.0,UMTS,SU9780066100
Vodafone,Macro,2100,0.0,GU249,0.0,SurreyCounty,43,0.0,UMTS,SU9522060080
Vodafone,Macro,2100,0.0,GU254,0.0,SurreyCounty,43,0.0,UMTS,TQ0028767689
Vodafone,Macro,900,0.0,GU266,0.0,SurreyCounty,43,0.0,GSM,SU8517037475
Vodafone,Macro,2100,100.0,GU27,0.0,SurreyCounty,43,0.0,UMTS,SU9850050200
Vodafone,Macro,2100,0.0,GU271,0.0,HampshireCounty,24,0.0,UMTS,SU8689033600
Vodafone,Macro,900,0.0,GU272,0.0,WestSussexCounty,43,0.0,GSM,SU9154035360
Vodafone,Macro,2100,0.0,GU273,0.0,WestSussexCounty,45,0.0,UMTS,SU8921131045
